lon,lat,square,cost,category,street,ward,district,city,date_created,date_modified,url
0.0,0.0,75,Secret,nha-ban-nha-pho-3535, ,Phường Phước Long B,Quận 9,TP.Hồ Chí Minh,13.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-rio-vista-gia-tu-3-3-ty-co-vat-6304187
21.02776,105.83416,33,Secret,nha-ban-nha-pho-3535,Lê Trọng Tấn Hà Nội ,La Khê,Quận Hà Đông,TP.Hà Nội,19.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-33m2x4-tang-ngo-36-le-trong-tan-la-khe-o-5731149
10.79877,106.68270,77,Secret,nha-ban-nha-pho-3535, ,Phường 01,Quận Phú Nhuận,TP.Hồ Chí Minh,13.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-mt-doan-thi-diem-p-1-q-pn-dt-4-5x17m-lau-g-6301378
21.02216,105.80440,40,Secret,nha-ban-nha-pho-3535,Chùa Láng Láng Thượng ,Phường Láng Thượng,Quận Đống Đa,TP.Hà Nội,13.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-moi-dep-lo-goc-o-kinh-doanh-cho-thue-duong-6290428
0.0,0.0,90,Secret,nha-ban-nha-pho-3535,TT2 Khu đô thị mới Văn Phú - Hà Đông - Hà Nội , Phường Phú La ,Quận Hà Đông,TP.Hà Nội,10.10.2017,10.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-lk-5-tang-hoan-thien-dep-tt2-kdt-van-phu-90m2-6175085
21.01085,105.82332,50,Secret,nha-ban-nha-pho-3535,số 4 - ngõ 16 Thái Hà ,Phường Trung Liệt,Quận Đống Đa,TP.Hà Nội,03.10.2017,03.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-pho-thai-ha-trung-liet-6260890
21.01426,105.83037,95,36000.0,nha-ban-nha-pho-3535,Mặt phố Hồ Đắc Di ,Phường Nam Đồng,Quận Đống Đa,TP.Hà Nội,11.10.2017,11.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/kien-bau-dat-ban-nha-mat-pho-ho-dac-di-95-m-mt-7m-6146193
21.01657,105.81212,35,Secret,nha-ban-nha-pho-3535,ngõ 91 nguyễn chí thanh ,Phường Láng Hạ,Quận Đống Đa,TP.Hà Nội,12.10.2017,19.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-can-ban-gap-nha-4-tang-ngo-91-nguyen-chi-6190679
21.00873,105.81783,20,Secret,nha-ban-nha-pho-3535,33 Ngõ Thịnh Quang ,Phường Thịnh Quang,Quận Đống Đa,TP.Hà Nội,12.10.2017,12.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-ban-nha-33-89-thinh-quang-6299721
21.01649,105.82222,52,Secret,nha-ban-nha-pho-3535,Hoàng Cầu Mới Đống Đa ,Phường Ngã Tư Sở,Quận Đống Đa,TP.Hà Nội,16.10.2017,16.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-rieng-pho-hoang-cau-52m2-5-tang-mt-4-5m-5-6310320
21.01130,105.81650,36,Secret,nha-ban-nha-pho-3535,Yên Lãng Hà Nội ,Phường Láng Hạ,Quận Đống Đa,TP.Hà Nội,17.10.2017,17.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-pl-thai-thinh-2-o-to-do-cua-vao-nha-36m2-5-6314765
21.01649,105.82222,75,Secret,nha-ban-nha-pho-3535,Hoàng Cầu Mới Đống Đa ,Phường Ô Chợ Dừa,Quận Đống Đa,TP.Hà Nội,21.10.2017,21.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-rieng-pho-hoang-cau-75-7-tang-thang-may-co-6333625
10.87846,106.67151,150,Secret,nha-ban-nha-pho-3535, ,Phường Thạnh Xuân,Quận 12,TP.Hồ Chí Minh,11.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/biet-thu-pho-dep-ngay-nga-tu-ga-mt-ha-huy-giap-5156526
10.87846,106.67151,150,Secret,nha-ban-nha-pho-3535, ,Phường Thạnh Xuân,Quận 12,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/biet-thu-pho-dep-ngay-nga-tu-ga-mt-ha-huy-giap-q12-5225604
10.82745,106.72564,180,Secret,nha-ban-nha-pho-3535, ,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP.Hồ Chí Minh,17.10.2017,17.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-thiet-ke-dep-1-tret-3-lau-ngay-sieu-thi-coopma-6313763
10.69114,106.59674,60,820,nha-ban-nha-pho-3535,"đường trịnh như khuê Xã bình chánh, huyện bình chánh long an ",Xã Bình Chánh,Huyện Bình Chánh,TP.Hồ Chí Minh,21.10.2017,21.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-gap-nha-1-tret-1lau-1-lung-shr-ngay-cho-binh-c-6333576
21.02776,105.83416,50,Secret,nha-ban-nha-pho-3535, ,An Trạch,Quận Đống Đa,TP.Hà Nội,08.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-mat-pho-truong-chinh-kd-thang-may-5381905
12.67493,108.02431,198,Secret,nha-ban-nha-pho-3535,Nơ Trang Gưh Thành phố Buôn Ma Thuột ,Phường Tân Tiến,Thành phố Buôn Ma Thuột,ĐắkLắk,11.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-mat-tien-duong-no-trang-guh-tp-buon-ma-thu-6293933
10.68739,106.59385,100,950,nha-ban-nha-pho-3535,Bình Chánh Hồ Chí Minh ,Xã Bình Chánh,Huyện Bình Chánh,TP.Hồ Chí Minh,20.10.2017,20.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-mt-12m-binh-chanh-dt-150m2-gia-950tr-shr-6331641
20.99116,105.86568,68,Secret,nha-ban-nha-pho-3535, ,Phường Mai Động,Quận Hoàng Mai,TP.Hà Nội,12.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-minh-khai-hoang-mai-68m2-5-tang-mt-8m-o-to-6294641
12.68124,108.00617,250,950,nha-ban-nha-pho-3535, ,Phường Thành Nhất,Thành phố Buôn Ma Thuột,ĐắkLắk,19.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-tho-cu-dep-re-nguyen-thi-dinh-6326526
20.97410,105.82387,82,Secret,nha-ban-nha-pho-3535, ,Phường Đại Kim,Quận Hoàng Mai,TP.Hà Nội,20.10.2017,20.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/hot-du-an-the-eden-rose-thanh-liet-canh-nguyen-xie-6331033
0.0,0.0,84,Secret,nha-ban-nha-pho-3535,Ama Khê Thành phố Buôn Ma Thuột ,Tự An,Thành phố Buôn Ma Thuột,ĐắkLắk,19.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-dep-tho-cu-mat-tien-ama-khe-gia-1-ty-900-tr-5918344
20.98639,105.86032,44,Secret,nha-ban-nha-pho-3535, ,Phường Hoàng Văn Thụ,Quận Hoàng Mai,TP.Hà Nội,15.10.2017,15.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-ngo-299-56-duong-hoang-mai-canh-khu-do-thi-6114469
10.87796,106.55887,100,700,nha-ban-nha-pho-3535,Hóc Môn Hóc Môn ,Xã Xuân Thới Sơn,Huyện Hóc Môn,TP.Hồ Chí Minh,09.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-mat-tien-nguyen-van-bua-hoc-mon-100m2-gia-700-6166314
10.87796,106.55887,120,660,nha-ban-nha-pho-3535,Nguyễn Văn Bứa  ,Xã Xuân Thới Sơn,Huyện Hóc Môn,TP.Hồ Chí Minh,11.08.2017,03.05.2016,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-120m2-chi-voi-660-trieu-can-co-so-hong-3901630
10.87796,106.55887,100,307,nha-ban-nha-pho-3535,"Nguyễn Văn Bứa, Hồ Chí Minh, Việt Nam ",Xã Xuân Thới Sơn,Huyện Hóc Môn,TP.Hồ Chí Minh,11.08.2017,03.05.2016,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-moi-xay-100m-so-rieng-khu-dan-cu-dong-3946630
10.85404,106.56561,160,457,nha-ban-nha-pho-3535,"Nguyễn Văn Bứa, Hồ Chí Minh, Việt Nam ",Xã Xuân Thới Thượng,Huyện Hóc Môn,TP.Hồ Chí Minh,11.08.2017,03.05.2016,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-moi-xay-1-tret-1-lau-xuan-thoi-thuong-4105826
10.89876,106.49293,300,750,dat-ban-dat-tho-cu-3532,Tỉnh lộ 9 ,Xã Mỹ Hạnh Bắc,Huyện Đức Hoà,Long An,16.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-tho-cu-ngay-mat-duong-300m2-so-hong-rieng-5522229
10.89876,106.49293,300,700,dat-ban-dat-tho-cu-3532,Tỉnh lộ 9 ,Xã Mỹ Hạnh Bắc,Huyện Đức Hoà,Long An,17.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-tho-cu-300m2-cach-mat-tinh-lo-9-50m-so-chi-5834469
10.89876,106.49293,85,560,dat-ban-dat-tho-cu-3532,ĐT824 TT Đức Hòa ,Xã Mỹ Hạnh Bắc,Huyện Đức Hoà,Long An,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/nhuong-lai-lo-m4-44-85m2-so-rieng-goi-vlxd-50trieu-5541104
10.89876,106.49293,300,750,dat-ban-dat-tho-cu-3532,Tỉnh lộ 9 ,Xã Mỹ Hạnh Bắc,Huyện Đức Hoà,Long An,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-tho-cu-300m2-so-rieng-duong-10m-bao-sang-so-5572042
0.0,0.0,3829,Secret,dat-ban-dat-tho-cu-3532, ,Thị trấn Hậu Nghĩa,Huyện Đức Hoà,Long An,08.10.2017,08.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/can-ban-gap-lo-dat-tai-ap-so-do-tt-hau-nghia-h-duc-5624981
10.86553,106.49036,144,480,dat-ban-dat-tho-cu-3532,Mỹ Hạnh Nam Đức Hòa ,Xã Mỹ Hạnh Nam,Huyện Đức Hoà,Long An,20.10.2017,20.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-tho-cu-khu-dan-cu-my-hanh-hoang-gia-5615418
15.98965,108.26733,100,550,dat-ban-dat-tho-cu-3532, ,Phường Hoà Hải,Quận Ngũ Hành Sơn,TP.Đà Nẵng,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/sea-view-khu-do-thi-bien-da-nang-hoi-an-vi-tri-cuc-5775998
15.98129,108.21086,128,804,dat-ban-dat-tho-cu-3532,"Đường thu bồn,hòa xuân,cẩm lệ ",Phường Hoà Xuân,Quận Cẩm Lệ,TP.Đà Nẵng,17.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/hot-1-lo-duy-nhat-huong-tay-bac-canh-cho-mieu-bong-6313651
15.98965,108.26733,100,700,dat-ban-dat-tho-cu-3532, ,Phường Hoà Hải,Quận Ngũ Hành Sơn,TP.Đà Nẵng,20.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-bien-canh-cocobay-doi-dien-resort-song-han-chi-5906966
10.79855,106.47747,130,850,dat-ban-dat-tho-cu-3532,Tỉnh Lộ 10 ,Xã Đức Hoà Hạ,Huyện Đức Hoà,Long An,06.10.2017,06.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-nhanh-lo-cap-260m2-kdc-tan-do-so-chinh-chu-5268393
10.79855,106.47747,125,340,dat-ban-dat-tho-cu-3532, ,Xã Đức Hoà Hạ,Huyện Đức Hoà,Long An,07.10.2017,07.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/giai-doan-1-du-an-phuc-thinh-residence-340tr-nen40-6277779
16.02799,108.24820,90,430,dat-ban-dat-tho-cu-3532,số 25 đường 2/9 quận hải châu TP Đà Nẵng ,Phường Khuê Mỹ,Quận Ngũ Hành Sơn,TP.Đà Nẵng,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/chi-450tr-so-huu-ngay-dat-view-song-co-co-mat-me-d-6320762
16.03469,108.21021,185,8000.0,dat-ban-dat-tho-cu-3532,Lý Nhân Tông Khuê Trung ,Phường Khuê Trung,Quận Cẩm Lệ,TP.Đà Nẵng,21.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-2-lo-duong-ly-nhan-tong10x18-5-huong-dong-vi-t-6335488
10.82489,106.45023,100,350,dat-ban-dat-tho-cu-3532, ,Thị trấn Đức Hoà,Huyện Đức Hoà,Long An,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-lo-mat-tien-duong-tinh-lo-824-dat-odt-shr-6212359
10.82489,106.45023,100,300,dat-ban-dat-tho-cu-3532, ,Thị trấn Đức Hoà,Huyện Đức Hoà,Long An,18.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/gia-dinh-toi-can-ban-gap-2-lo-dat-thuoc-kdc-tan-do-6238477
15.93067,108.30447,120,370,dat-ban-dat-tho-cu-3532, ,Xã Điện Dương,Huyện Điện Bàn,Quảng Nam,07.10.2017,07.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/nhan-dat-cho-du-an-moi-river-view-ngay-song-co-co-6277691
10.79757,106.80281,100,Secret,dat-ban-dat-tho-cu-3532,31 Đường số 822 ,Phường Phú Hữu,Quận 9,TP.Hồ Chí Minh,07.10.2017,07.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-q9-so-rieng-tho-cu-duong-nguyen-duy-trinh-doi-6269296
10.80493,106.98766,80,650,dat-ban-dat-tho-cu-3532,Đường tỉnh 769 Lộc An ,Xã Lộc An,Huyện Long Thành,Đồng Nai,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-mat-tien-gan-san-bay-long-thanh-so-hong-ri-6316088
16.03537,108.21437,102,Secret,dat-ban-dat-tho-cu-3532,Huỳnh Tấn Phát Hải Châu ,Phường Khuê Trung,Quận Cẩm Lệ,TP.Đà Nẵng,21.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-duong-huynh-tan-phat-huong-dong-5x20-4-gia-6335368
10.69114,106.59674,260,495,dat-ban-dat-tho-cu-3532, ,Xã Bình Chánh,Huyện Bình Chánh,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/sang-gap-260m2-dat-tho-cu-binh-chanh-495tr-130m2-s-5921881
10.81827,106.53669,130,415,dat-ban-dat-tho-cu-3532,Bình Chánh Hồ Chí Minh ,Thị trấn Đức Hoà,Huyện Đức Hoà,Long An,18.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-binh-chanh-gia-re-kdc-an-ha-tan-do-5182273
0.0,0.0,100,400,dat-ban-dat-loai-khac-3596, ,Xã Điện Dương,Huyện Điện Bàn,Quảng Nam,18.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-loai-khac-3596/chinh-thuc-mo-dat-cho-khu-do-thi-dai-duong-xanh-ve-6319357
10.75535,106.96406,500,Secret,dat-ban-dat-tho-cu-3532, ,Xã Lộc An,Huyện Long Thành,Đồng Nai,17.10.2017,17.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/khu-do-thi-sinh-thai-nam-phat-gia-tu-3-9-trieu-m2-6317042
16.03096,108.23223,140,Secret,dat-ban-dat-tho-cu-3532,Bùi Viện Hải Châu ,Phường Hòa Cường Nam,Quận Hải Châu,TP.Đà Nẵng,21.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-biet-thu-duong-bui-vien-sat-duong-thang-lo-6335364
10.82961,106.98814,118,472,dat-ban-dat-tho-cu-3532, ,Xã Long Đức,Huyện Long Thành,Đồng Nai,16.10.2017,16.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-long-thanh-so-rieng-tho-cu-gia-4tr-6010191
10.68739,106.59385,100,390,dat-ban-dat-tho-cu-3532, ,Xã Bình Chánh,Huyện Bình Chánh,TP.Hồ Chí Minh,17.10.2017,17.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-nen-xay-nha-gia-re-mo-ban-giai-doan-1-thich-ho-6316627
16.07639,108.21980,409,Secret,dat-ban-dat-tho-cu-3532,đường Lý Tự Trọng ,Phường Thạch Thang,Quận Hải Châu,TP.Đà Nẵng,21.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-duong-ly-tu-trong-vi-tri-dep-gia-thuong-lu-6010131
10.81917,106.53676,60,350,dat-ban-dat-tho-cu-3532, ,Xã Phạn Văn Hai,Huyện Bình Chánh,TP.Hồ Chí Minh,20.10.2017,20.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ngay-22-10-2017-ngan-hang-quoc-te-vib-phat-mai-20-6330109
16.07778,108.23484,1414,Secret,dat-ban-dat-tho-cu-3532,đường Ngô Quyền ,Phường An Hải Bắc,Quận Sơn Trà,TP.Đà Nẵng,05.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-1414m2-dat-ngo-quyen-vi-tri-3-mat-tien-5874165
16.07778,108.23484,100,Secret,dat-ban-dat-tho-cu-3532,Phó Đức Chính Đà Nẵng ,Phường An Hải Bắc,Quận Sơn Trà,TP.Đà Nẵng,19.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/100m2-duong-pho-duc-chinh-10-5m-huong-dong-nam-5206280
16.12316,108.27584,300,30000.0,dat-ban-dat-tho-cu-3532,đường Hoàng Sa ,Phường Thọ Quang,Quận Sơn Trà,TP.Đà Nẵng,21.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-dau-tu-xay-dung-duong-hoang-sa-khu-ban-dao-6078274
16.06999,108.24387,373,Secret,dat-ban-dat-tho-cu-3532,Hồ Nghinh Phước Mỹ ,Phường Phước Mỹ,Quận Sơn Trà,TP.Đà Nẵng,22.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/can-ban-nhanh-3-lo-lien-ke-duong-ho-nghinh-sat-bie-6318170
16.07778,108.23484,100,Secret,dat-ban-dat-tho-cu-3532, ,Phường An Hải Bắc,Quận Sơn Trà,TP.Đà Nẵng,21.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/lo-dong-nam-duy-nhat-mat-tien-tran-thanh-tong-q-so-6135697
10.82315,106.56666,200,830,dat-ban-dat-tho-cu-3532,Đường Liên Ấp ,Xã Vĩnh Lộc A,Huyện Bình Chánh,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-nen-gia-re-cuoc-song-binh-yen-thien-nhien-ban-4062323
10.29607,103.99509,110,360,dat-ban-dat-tho-cu-3532,đường Cây Thông Ngoài ,Xã Cửa Dương,Huyện Phú Quốc,Kiên Giang,21.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-phu-quoc-tt-duong-dong-so-hong-360tr-110m2-dat-6333617
10.22619,103.96936,120,350,dat-ban-dat-tho-cu-3532, ,Thị Trấn Dương Đông,Huyện Phú Quốc,Kiên Giang,21.10.2017,21.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-trung-tam-thi-tran-duong-dong-vi-tri-dep-tang-6334740
10.14379,103.99865,1500,Secret,dat-ban-dat-tho-cu-3532,Mặt đường Trần Hưng Đạo 1500m2 (30m*50m) giá 12.500.000 đ/m2 ,Xã Dương Tơ,Huyện Phú Quốc,Kiên Giang,22.10.2017,22.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-mat-duong-tran-hung-dao-phu-quoc-1500m2-5723220
10.22619,103.96936,140,180,dat-ban-dat-tho-cu-3532,"1148 Phạm Văn Đồng, phường Linh Đông , quận Thủ Đức ",Thị Trấn Dương Đông,Huyện Phú Quốc,Kiên Giang,10.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/2-lo-dat-gan-truong-hoc-can-ra-di-gap-chi-200-trie-6288066
10.76248,106.68038,100,250,dat-ban-dat-tho-cu-3532, ,Phường 04,Quận 5,TP.Hồ Chí Minh,10.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/becamex-trien-khai-mo-ban-dat-nen-giai-doan-1-du-a-6078080
16.06068,108.23863,70,Secret,dat-ban-dat-tho-cu-3532,Lê Văn Linh Lê Hữu Trác ,Phường An Hải Đông,Quận Sơn Trà,TP.Đà Nẵng,16.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/can-ban-lo-dat-kiet-5m-duong-le-van-linh-quan-son-6308722
10.76459,106.67332,30972,12000.0,dat-ban-dat-tho-cu-3532,Trần Phú Hồ Chí Minh ,Phường 02,Quận 5,TP.Hồ Chí Minh,13.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-khu-dat-3-mat-tien-152-tran-phu-p-4-quan-5-5110578
10.76716,106.67083,125,340,dat-ban-dat-tho-cu-3532, ,Phường 09,Quận 5,TP.Hồ Chí Minh,13.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/can-tien-ban-gap-2-lo-dat-tho-cu-4735501
10.75413,106.67917,75,220,dat-ban-dat-tho-cu-3532, ,Phường 01,Quận 5,TP.Hồ Chí Minh,13.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-duong-xuan-thoi-thuong-8-4-hoc-mon-6296705
10.88309,106.72795,52,Secret,dat-ban-dat-tho-cu-3532, ,Phường Bình Chiểu,Quận Thủ Đức,TP.Hồ Chí Minh,13.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-nen-binh-chieu-da-co-so-rieng-tung-nen-thanh-t-6075144
10.61277,106.75122,3000,Secret,dat-ban-dat-tho-cu-3532,"gò me,Hiệp Phước,Nhà Bè ",Xã Hiệp Phước,Huyện Nhà Bè,TP.Hồ Chí Minh,13.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-nhanh-3000m2-dat-mat-tien-duong-xe-hoi-ngang-c-6300847
16.57432,107.36835,148,Secret,dat-ban-dat-tho-cu-3532, ,Thị trấn Phong Điền,Huyện Phong Điền,Thừa Thiên Huế,13.10.2017,07.09.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/can-ban-dat-kqh-benh-vien-tw2-phong-dien-dt-147-5m-5766430
10.87822,106.68548,112,Secret,dat-ban-dat-tho-cu-3532, ,Phường Thạnh Lộc,Quận 12,TP.Hồ Chí Minh,13.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-nen-phuong-thanh-loc-quan-12-tp-hcm-6301613
10.86202,106.78333,140,386,dat-ban-dat-tho-cu-3532, ,Phường Linh Trung,Quận Thủ Đức,TP.Hồ Chí Minh,17.10.2017,17.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/khai-truong-du-an-moi-386-trieu-lo-mat-tien-gan-la-6147882
10.67139,106.70370,445,Secret,dat-ban-dat-tho-cu-3532, ,Xã Nhơn Ðức,Huyện Nhà Bè,TP.Hồ Chí Minh,21.10.2017,21.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/can-ban-445m2-dat-full-tho-cu-phan-lo-xay-tro-nha-6333287
10.67139,106.70370,125,Secret,dat-ban-dat-tho-cu-3532, ,Xã Nhơn Ðức,Huyện Nhà Bè,TP.Hồ Chí Minh,21.10.2017,21.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-nen-dat-tho-cu-gia-re-125m2-chi-1-65-ty-shr-ho-6334118
10.85112,106.69639,58,Secret,dat-ban-dat-tho-cu-3532,An Phú Đông Quận 12 ,Phường An Phú Ðông,Quận 12,TP.Hồ Chí Minh,14.10.2017,14.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dat-tho-cu-quan-12-co-can-nha-nho-ngay-cho-an-phu-5322322
10.88309,106.72795,60,Secret,dat-ban-dat-tho-cu-3532,"Mặt tiền TL43, p. Bình Chiểu, quận Thủ Đức ",Phường Bình Chiểu,Quận Thủ Đức,TP.Hồ Chí Minh,13.10.2017,13.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/chinh-thuc-mo-ban-du-an-dat-nen-vi-tri-dep-gia-re-6302657
10.61277,106.75122,100,650,dat-ban-dat-tho-cu-3532, ,Xã Hiệp Phước,Huyện Nhà Bè,TP.Hồ Chí Minh,07.10.2017,07.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/mo-ban-dot-3-du-an-tt-long-hau-khu-trung-tam-du-an-6277874
16.57432,107.36835,148,Secret,dat-ban-dat-tho-cu-3532, ,Thị trấn Phong Điền,Huyện Phong Điền,Thừa Thiên Huế,09.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/can-ban-dat-kqh-benh-vien-tw2-phong-dien-dt-147-5m-5766117
10.62454,106.65530,624,Secret,dat-ban-dat-tho-cu-3532,ấp Kim Định xã Tân Kim huyện Cần Giuộc tỉnh Long An ,Xã Tân Kim,Huyện Cần Giuộc,Long An,21.10.2017,21.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/dang-can-ban-dat-mat-tien-quoc-lo-50-ngay-nga-ba-t-6332842
10.85112,106.69639,86,700,dat-ban-dat-tho-cu-3532,90 VƯỜN LÀI Q12 ,Phường An Phú Ðông,Quận 12,TP.Hồ Chí Minh,14.10.2017,14.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-dat-vuon-lai-an-phu-dong-dt-4-1x21m-so-hong-du-6074426
0.0,0.0,120,Secret,dat-ban-dat-tho-cu-3532, ,Phường Mỹ An,Quận Ngũ Hành Sơn,TP.Đà Nẵng,13.10.2017,13.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-2-lo-dat-3-mat-thoang-du-an-sentosa-riverside-6222633
10.79672,106.74492,80,Secret,dat-ban-dat-tho-cu-3532,Nguyễn Hoàng An Phú ,Phường An Phú,Quận 2,TP.Hồ Chí Minh,13.10.2017,13.10.2017,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/hot-lo-2mt-duong-nguyen-hoang-gan-metro-q2-gia-1-2-6303732
10.65120,106.55695,230,530,dat-ban-dat-tho-cu-3532,Đường Ba Làng ,Xã Phước Lý,Huyện Cần Giuộc,Long An,22.10.2017,,http://www.muabannhadat.vn/dat-ban-dat-tho-cu-3532/ban-gap-230m2-530tr-ngay-cho-binh-chanh-tho-cu-100-6329224
